Wall time,Step,Value
1680266477.5527854,7349,31.0
1680266480.1728973,7399,31.0
1680266487.097063,7487,31.0
1680266489.482348,7499,32.0
1680266492.033052,7549,32.0
1680266494.547845,7599,32.0
1680266497.1571755,7649,32.0
1680266499.6419344,7699,32.0
1680266503.2485192,7721,32.0
1680266506.3878014,7749,33.0
1680266508.918173,7799,33.0
1680266511.4554713,7849,33.0
1680266514.0822034,7899,33.0
1680266516.5077066,7949,33.0
1680266526.2091196,8049,34.0
1680266538.5326307,8199,35.0
1680266541.037724,8249,35.0
1680266543.627567,8299,35.0
1680266546.2418146,8349,35.0
1680266548.7441313,8399,35.0
1680266552.5017276,8423,35.0
1680266558.211405,8499,36.0
1680266560.8351505,8549,36.0
1680266563.4359863,8599,36.0
1680266565.8705971,8649,36.0
1680266568.805694,8657,36.0
1680266577.9441767,8799,37.0
1680266580.5003839,8849,37.0
1680266585.126989,8891,37.0
1680266587.5489254,8899,38.0
1680266590.1950643,8949,38.0
1680266592.7145803,8999,38.0
1680266595.2450314,9049,38.0
1680266597.7564082,9099,38.0
1680266601.5877757,9125,38.0
1680266604.7070997,9149,39.0
1680266607.2240734,9199,39.0
1680266609.8186336,9249,39.0
1680266614.9282248,9349,39.0
1680266617.9617615,9359,39.0
1680266621.853416,9399,40.0
1680266627.0207894,9499,40.0
1680266629.5981817,9549,40.0
1680266634.269491,9593,40.0
1680266636.3947513,9599,41.0
1680266638.9731615,9649,41.0
1680266641.5648155,9699,41.0
1680266644.175298,9749,41.0
1680266650.6284535,9827,41.0
1680266653.712652,9849,42.0
1680266656.2487605,9899,42.0
1680266658.854961,9949,42.0
1680266661.4384851,9999,42.0
1680266663.8927069,10049,42.0
1680266667.0164058,10061,42.0
1680266671.034058,10099,43.0
1680266673.5525727,10149,43.0
1680266676.1793828,10199,43.0
1680266678.7311423,10249,43.0
1680266683.53029,10295,43.0
1680266685.5520852,10299,44.0
1680266688.2850397,10349,44.0
1680266690.848946,10399,44.0
