Wall time,Step,Value
1630223333.7548306,87949,225.0
1630223611.0193603,88549,227.0
1630223694.6257725,88749,227.0
1630223775.024061,88919,227.0
1630223853.939611,89099,228.0
1630223874.597738,89149,228.0
1630223937.619252,89299,228.0
1630223970.2701645,89349,229.0
1630224012.648964,89449,229.0
1630224171.929879,89799,230.0
1630224214.2899446,89899,230.0
1630224277.2700558,90049,230.0
1630224331.0579152,90149,231.0
1630224394.14546,90299,231.0
1630224436.2314987,90399,231.0
1630224489.7608953,90499,232.0
1630224554.104698,90649,232.0
1630224872.718882,91349,234.0
1630225007.7575374,91649,234.0
1630225115.8658495,91899,235.0
1630225137.533737,91949,235.0
1630225157.609842,91999,235.0
1630225190.1400175,92049,236.0
1630225212.2415242,92099,236.0
1630225254.0458827,92199,236.0
1630225296.2179854,92299,236.0
1630225370.759157,92449,237.0
1630225454.3090463,92649,237.0
1630225550.4339566,92849,238.0
1630225592.405871,92949,238.0
1630225730.682708,93249,239.0
1630225773.0650353,93349,239.0
1630225794.0316508,93399,239.0
1630225857.1667984,93549,239.0
1630225887.4038162,93599,239.0
1630225974.4691904,93799,240.0
1630226037.549865,93949,240.0
1630226070.2744167,93999,241.0
1630226112.2980473,94099,241.0
1630226133.4032147,94149,241.0
1630226334.0694883,94599,242.0
1630226355.321089,94649,242.0
1630226430.5149515,94799,243.0
1630226493.7005918,94949,243.0
1630226557.0547135,95099,243.0
1630226578.6380196,95149,243.0
1630226632.614726,95249,244.0
1630226653.5406957,95299,244.0
1630226696.2546375,95399,244.0
1630226791.3073976,95599,245.0
1630226812.5831532,95649,245.0
1630226951.0288408,95949,246.0
1630226973.1984582,95999,246.0
1630227056.462101,96199,246.0
1630227098.4496024,96299,246.0
1630227131.4980896,96349,247.0
1630227216.550009,96549,247.0
1630227417.4503803,96999,248.0
1630227459.6156688,97099,248.0
1630227492.130344,97149,249.0
1630227513.7754626,97199,249.0
1630227598.093902,97399,249.0
1630227648.9821277,97499,249.0
1630227824.9688463,97889,250.0
1630227895.3949943,98049,251.0
1630227958.1527388,98199,251.0
1630228176.7778127,98669,252.0
1630228255.4847946,98849,253.0
1630228297.4793754,98949,253.0
1630228352.7904484,99059,253.0
1630228393.2586625,99149,254.0
1630228414.37394,99199,254.0
1630228457.3879979,99299,254.0
1630228498.399569,99399,254.0
1630228519.0676436,99449,254.0
1630228552.767422,99499,255.0
1630228594.7942946,99599,255.0
1630228616.0049345,99649,255.0
1630228704.482806,99839,255.0
1630228754.201378,99949,256.0
1630228817.457575,100099,256.0
1630228913.5157816,100299,257.0
1630229157.623204,100849,258.0
1630229233.6998215,101009,258.0
1630229295.7365518,101149,259.0
1630229496.7127774,101599,260.0
1630229614.1339502,101849,261.0
1630229634.6188836,101899,261.0
1630229676.769771,101999,261.0
1630229740.1359174,102149,261.0
1630229793.3127053,102249,262.0
1630229815.1424427,102299,262.0
1630229836.0389977,102349,262.0
1630230037.1076584,102799,263.0
1630230058.1876667,102849,263.0
1630230079.8463683,102899,263.0
1630230113.9384692,102959,263.0
1630230357.4699395,103499,265.0
1630230378.009864,103549,265.0
1630230398.999532,103599,265.0
1630230419.9332397,103649,265.0
1630230579.3777325,103999,266.0
1630230759.8711028,104399,267.0
1630231099.414505,105149,269.0
1630231376.6832864,105749,271.0
1630231439.7840302,105899,271.0
1630231460.3976014,105949,271.0
1630231481.276901,105999,271.0
1630231524.231136,106079,271.0
1630231683.238863,106449,272.0
1630231716.2808437,106499,273.0
1630231757.9150348,106599,273.0
1630231800.8143406,106699,273.0
1630232001.748007,107149,274.0
1630232160.0105968,107499,275.0
1630232181.2688248,107549,275.0
1630232403.8863015,108029,276.0
1630232562.44246,108399,277.0
1630232679.6407804,108649,278.0
1630232700.5044296,108699,278.0
1630232743.0937092,108799,278.0
1630232775.1651802,108849,279.0
1630232881.2759786,109099,279.0
1630233262.8383946,109949,281.0
1630233295.3420296,109999,282.0
1630233379.465058,110199,282.0
1630233400.485985,110249,282.0
1630233602.7037501,110699,283.0
1630233636.7152646,110759,283.0
1630233698.4415615,110899,284.0
1630233719.1229653,110949,284.0
1630233740.370202,110999,284.0
1630233940.6630628,111449,285.0
1630233961.9173443,111499,285.0
1630234016.1018457,111599,286.0
1630234059.791912,111699,286.0
1630234142.9103305,111899,286.0
1630234174.9928508,111949,287.0
1630234237.5497615,112099,287.0
1630234280.8471653,112199,287.0
1630234323.0460196,112299,287.0
1630234355.0615919,112349,288.0
1630234535.4493074,112749,289.0
